13040,13710,43.4594948454,5.55305747206,Fuveau,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,9756.0,10115.0
13041,13120,43.4526063249,5.47963860272,Gardanne,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,19749.0,21174.0
13042,13420,43.2981044185,5.64391464048,Gémenos,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,6387.0,6794.0
13043,13180,43.3905074118,5.22834752895,Gignac-la-Nerthe,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,9063.0,10083.0
13044,13450,43.6142225937,5.04474558898,Grans,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4703.0,5274.0
13047,13118,43.5502689105,4.9511813524,Istres,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43086.0,44577.0
13047,13800,43.5502689105,4.9511813524,Istres,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43086.0,44577.0
13050,13410,43.6615217681,5.25191446931,Lambesc,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,9584.0,9991.0
13051,13680,43.5760406168,5.15953601477,Lançon-Provence,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,8811.0,9340.0
13053,13370,43.7285832667,5.18297726548,Mallemort,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5880.0,6172.0
13054,13700,43.4172068362,5.21221904548,Marignane,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,33929.0,33003.0
13056,13117,43.3798920489,5.04945402314,Martigues,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,49403.0,48568.0
13056,13500,43.3798920489,5.04945402314,Martigues,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,49403.0,48568.0
13060,13590,43.4910522546,5.50062811927,Meyreuil,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5417.0,5935.0
13063,13140,43.5842134124,5.01384348574,Miramas,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,25639.0,26405.0
13066,13550,43.8584523466,4.89952194493,Noves,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5761.0,5853.0
13069,13330,43.6308385635,5.15957327275,Pélissanne,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,10055.0,10554.0
13070,13821,43.2772079729,5.51850914394,La Penne-sur-Huveaune,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,6385.0,6569.0
13071,13170,43.4026791235,5.31547094057,Les Pennes-Mirabeau,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,21387.0,22161.0
13073,13124,43.3847877457,5.57131918284,Peypin,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5454.0,5613.0
13074,13860,43.6284676935,5.57695734831,Peyrolles-en-Provence,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4976.0,5223.0
13075,13380,43.3670927162,5.46488623464,Plan-de-Cuques,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,10464.0,11396.0
13077,13110,43.4233518835,4.99266322339,Port-de-Bouc,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,17090.0,16136.0
13078,13230,43.4148193741,4.80679663589,Port-Saint-Louis-du-Rhône,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,8588.0,8446.0
13080,13610,43.6518285649,5.43958389565,Le Puy-Sainte-Réparade,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5557.0,5830.0
13081,13340,43.4971347324,5.23106220021,Rognac,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,11870.0,12175.0
13084,13640,43.7176409517,5.30157633559,La Roque-d'Anthéron,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5469.0,5377.0
13085,13830,43.2510907217,5.62904634328,Roquefort-la-Bédoule,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5528.0,5861.0
13086,13360,43.3437864693,5.59772643152,Roquevaire,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,8939.0,8673.0
13087,13790,43.4841496165,5.62380799416,Rousset,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4768.0,5209.0
13088,13740,43.3653374562,5.25292240431,Le Rove,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4777.0,5194.0
13091,13760,43.6136286667,5.30698257258,Saint-Cannat,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5550.0,5653.0
13092,13250,43.5436905217,5.07329988936,Saint-Chamas,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,8302.0,8643.0
13097,13310,43.6119214615,4.85701475567,Saint-Martin-de-Crau,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,13673.0,13729.0
13098,13920,43.4554029916,5.01494725455,Saint-Mitre-les-Remparts,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5912.0,5816.0
13100,13210,43.7834249015,4.85366665286,Saint-Rémy-de-Provence,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,9775.0,9619.0
13102,13700,43.4142378837,5.25398700813,Saint-Victoret,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,6550.0,6648.0
13102,13730,43.4142378837,5.25398700813,Saint-Victoret,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,6550.0,6648.0
13103,13300,43.6462885238,5.06814649576,Salon-de-Provence,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,44836.0,44731.0
13104,13960,43.3456690305,5.11765506999,Sausset-les-Pins,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,7624.0,7563.0
13105,13560,43.7446066018,5.08687884411,Sénas,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,7022.0,6838.0
13106,13240,43.3934944571,5.3808040555,Septèmes-les-Vallons,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,10721.0,11734.0
13107,13109,43.411551859,5.43796924424,Simiane-Collongue,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5584.0,5849.0
13108,13150,43.7939885332,4.68614849204,Tarascon,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,15056.0,15423.0
13110,13530,43.4378087269,5.6999524319,Trets,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,10963.0,10678.0
13112,13880,43.5239854581,5.24996424883,Velaux,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,8876.0,8713.0
13113,13770,43.5928673895,5.49138381609,Venelles,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,8352.0,8426.0
13114,13122,43.5422528534,5.30622321985,Ventabren,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5278.0,5484.0
13117,13127,43.4497831674,5.26357787665,Vitrolles,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,34089.0,35532.0
13119,13470,43.2584851646,5.56581431221,Carnoux-en-Provence,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,6615.0,6747.0
14047,14400,49.2776559195,-0.704625495378,Bayeux,Calvados,Normandie,13656.0,12775.0
14061,14260,48.9311056012,-0.829700488318,Souleuvre en Bocage,Calvados,Normandie,8762.0,8745.0
14061,14350,48.9311056012,-0.829700488318,Souleuvre en Bocage,Calvados,Normandie,8762.0,8745.0
14076,14550,49.2281536645,-0.304322423176,Blainville-sur-Orne,Calvados,Normandie,5610.0,5876.0
14098,14740,49.2151517714,-0.51673661621,Thue et Mue,Calvados,Normandie,5607.0,6169.0
14118,14000,49.1847936737,-0.369801713036,Caen,Calvados,Normandie,106260.0,108200.0
14167,14460,49.1982444899,-0.295509264279,Colombelles,Calvados,Normandie,6513.0,7022.0
14174,14110,48.8496985115,-0.562504676497,Condé-en-Normandie,Calvados,Normandie,6834.0,6157.0
14174,14770,48.8496985115,-0.562504676497,Condé-en-Normandie,Calvados,Normandie,6834.0,6157.0
14181,14123,49.1547732827,-0.327418700171,Cormelles-le-Royal,Calvados,Normandie,4829.0,5170.0
14225,14160,49.2829553851,-0.0891775344573,Dives-sur-Mer,Calvados,Normandie,5733.0,5174.0
14228,14440,49.2895943056,-0.39232887843,Douvres-la-Délivrande,Calvados,Normandie,5190.0,5097.0
14258,14700,48.8957800281,-0.193401711782,Falaise,Calvados,Normandie,8245.0,7782.0
14271,14123,49.1444292345,-0.377619145275,Fleury-sur-Orne,Calvados,Normandie,4744.0,5303.0
14327,14200,49.2073560619,-0.331022626025,Hérouville-Saint-Clair,Calvados,Normandie,22460.0,22227.0
14333,14600,49.4129449727,0.237579361279,Honfleur,Calvados,Normandie,7454.0,6761.0
14341,14123,49.1405779091,-0.342694064356,Ifs,Calvados,Normandie,11562.0,11981.0
14366,14100,49.1466628463,0.238274840452,Lisieux,Calvados,Normandie,20771.0,19807.0
